OBJECT_ID,CENTROID // MEAN_X_(PX),CENTROID // MEAN_Y_(PX),TIMEPOINT,INTENSITY // RawImage_MEAN,SHAPE // AREA_(PX^2)
7383,458,189,82,34456.18033,305
7384,485,117,82,34600.68197,305
7385,479,478,82,34598,45
7386,485,423,82,33332.66897,145
7387,487,155,82,35794.8069,145
7388,498,364,82,33344.93793,145
7389,510.6839623,161.254717,82,35912.09906,212
7390,513,451,82,33385.48594,249
7391,530,489,82,33372.13761,109
7392,543,392,82,33355.70642,109
7393,552,359,82,33313.34862,109
7394,567,530,82,33396.46377,69
7395,579,421,82,33735.52,25
7396,591,467,82,33359.39344,305
7397,599,416,82,33797.17778,45
7398,659,24,82,33570.10843,249
7399,679,46,82,33780.40656,305
7400,734,376,82,33409.21244,193
7401,761,182,82,33861.70898,323
7402,755,341,82,33138.2844,109
7403,762.9032258,221.4354839,82,33776.79355,310
7404,761,419,82,33395.85492,193
7405,775,325,82,33113.90826,109
7406,776,383,82,34045.33333,69
7407,791,198,82,33923.38153,249
7408,796.7038217,161.7611465,82,33997.76115,314
7409,794,411,82,33838.74312,109
7410,802,321,82,33304.92746,193
7411,817.5,229,82,34224.9005,402
7412,812,365,82,33332.56552,145
7413,815.1875,139.3125,82,34058.45833,192
7414,871.070922,212.4007092,82,33513.99645,282
7415,873.2464589,272.8895184,82,33491.95751,353
7416,888,185,82,33271.62295,305
7417,893,574,82,33695.39357,249
7418,892.3690476,264.8095238,82,33474.01984,252
7419,910.0897436,129.1410256,82,33925.98718,234
7420,927.5,230,82,33362.09236,314
7421,922,171,82,35433.10092,109
7422,926,541,82,33499.54404,193
7423,929,258,82,33510.3886,193
7424,930,475,82,33523.59633,109
7425,942.3601695,185.4745763,82,33306.51695,236
7426,960.25,259.4260563,82,34098.79225,284
7427,966,531,82,33583.36788,193
7428,965,589,82,33555.06207,145
7429,971,483,82,33432.48996,249
7430,975.5,203,82,33464.11654,266
7431,985.0443548,171.8629032,82,34428.58468,248
7432,988.6842105,258.6578947,82,34018.08772,342
7433,994,556,82,33594.83448,145
7434,999,368,82,33722.75904,249
7435,1002,410,82,33635.5544,193
7436,1014,508,82,33584.67876,193
7437,1029.5,443,82,33808.03797,158
7438,1049,347,82,33604.74093,193
7439,1048,406.5,82,34051.11392,158
7440,1064,435,82,33815.89908,109
7441,1076,395,82,34349.35751,193
7442,1076,365,82,33674.07586,145
7443,30,423,83,33734.47826,69
7444,49.68164794,493.6941323,83,33720.68789,801
7445,51.5,402,83,33700.58065,186
7446,70,555,83,33306.15082,305
7447,70,619,83,33126.55172,145
7448,93.24328859,429.1057047,83,33794.34396,596
7449,98,607.5,83,33161.40476,210
7450,109,564,83,34037.42286,175
7451,114.3127572,529.1440329,83,34213.71193,243
7452,124,433,83,33842.08696,69
7453,127.6880734,474.4648318,83,34000.81346,327
7454,138,609,83,33610.76166,193
7455,142.0394737,529.9210526,83,34025.18421,228
7456,142.3447099,451.2969283,83,34179.3686,293
7457,143.5,398,83,33734.43333,120
7458,151.6972477,518.2293578,83,34159.42202,218
7459,160,556,83,33763.61468,109
7460,162.5,618,83,33754.21519,158
7461,189.3144654,45.60691824,83,33519.07547,318
7462,182,523.5,83,33885.025,120
7463,187,571,83,33439.67586,145
7464,190,632,83,33276.69655,145
7465,191,435,83,33153,69
7466,192,514,83,33216.2029,69
7467,204.5,373,83,33889.38152,422
7468,211.8241206,75.5879397,83,33481.49749,199
7469,208,466,83,33164.07246,69
7470,211,607,83,33291.06218,193
7471,217,511,83,33516.04145,193
7472,230,45,83,33477.66667,249
7473,231.8302872,359.9608355,83,33717.75457,383
7474,233,570,83,33431.94819,193
7475,233,506,83,33459.08276,145
7476,250.9671717,287.1691919,83,33438.20455,396
7477,262.5366492,50.90837696,83,33617.46073,382
7478,267,483,83,33273.22069,145
7479,268,645,83,33518.57931,145
7480,273.9636364,21.37575758,83,33501.36061,330
7481,280.6537217,52.68608414,83,33485.75405,309
7482,279,465,83,33311.07339,109
7483,283,603,83,34299.10345,145
7484,282,625,83,34531.36697,109
7485,285,307,83,33625.15862,145
7486,299,248,83,33470.1658,193
7487,306.2299465,312.6925134,83,33722.85829,374
7488,309.8707865,130.9185393,83,33415.68539,356
7489,321,604,83,33704.74297,249
7490,334,173,83,33423.76707,249
7491,337,502,83,33712.25389,193
7492,339,453,83,33687.00803,249
7493,341.5,241,83,33446.20175,114
7494,346.5,309,83,34088.01923,52
7495,358.2330097,86.74029126,83,33401.25971,412
7496,362,264,83,33470.31193,109
7497,364,592,83,33529.70984,193
7498,369.3993808,118.1083591,83,33412.5356,323
7499,374,333,83,33982.75362,69
7500,379.9512195,187.5195122,83,33770.55854,410
7501,399,597,83,33718.74483,145
7502,405.5,155,83,33801.25602,332
7503,404,635,83,33434.17931,145
7504,403,677,83,33501.06422,109
7505,421,107,83,33508.3886,193
7506,431,649,83,34048.33679,193
7507,432.9617486,163.9672131,83,33703.88251,366
7508,430,452,83,34056.28986,69
7509,440,416,83,33371.18072,249
7510,440,614,83,34027.61658,193
7511,448,661,83,33443.84138,145
7512,462,190,83,34427.15082,305
7513,464,471,83,33889.53333,45
7514,486,119,83,34611.14426,305
7515,485,423,83,33343.7931,145
7516,486,484,83,33856.86667,45
7517,489,157,83,36001.6422,109
7518,496,366,83,33322.92746,193
7519,508.5,156,83,36143.39189,148
7520,513,451,83,33384.18072,249
7521,530,489,83,33341.20183,109
7522,542,399,83,33330.18349,109
7523,550,359,83,33302.53211,109
7524,567,530,83,33385.26087,69
7525,574,421,83,33454.33333,69
7526,591,467,83,33369.91475,305
7527,617,422,83,33521.97778,45
7528,659,24,83,33579.06024,249
7529,679,46,83,33771.07213,305
7530,734,376,83,33412.44041,193
7531,761.2132964,181.2631579,83,33766.42382,361
7532,757,341,83,33150,109
7533,761,419,83,33401.11917,193
7534,764.7478992,222.7731092,83,33811.33613,238
7535,775,325,83,33108.29358,109
7536,776,384,83,34070.30435,69
7537,797.25,161.7191358,83,34005.62654,324
7538,798,410,83,33818.12844,109
7539,805,319,83,33308.38342,193
7540,811.5,229,83,34173.4005,402
7541,812,200,83,33952.83936,249
7542,813.8806584,138.7119342,83,34008.86831,243
7543,812,365,83,33341.49223,193
7544,870.6914153,214.4941995,83,33444.90255,431
7545,871.2645503,271.8677249,83,33502.65344,378
7546,887,185,83,33276.64262,305
7547,889,576,83,33718.12048,249
7548,889,267.5,83,33481.90876,274
7549,913.2777778,123.7222222,83,33885.77381,252
7550,920,170,83,35341.92661,109
7551,924,546,83,33533.73057,193
7552,929,230,83,33375.11203,241
7553,927,258,83,33499.38342,193
7554,928,479,83,33546.50459,109
7555,941.3134328,182.6089552,83,33289.67761,335
7556,953.9085174,262.5015773,83,34160.50158,317
7557,966,531,83,33586.46114,193
7558,965.5,588,83,33598.05063,158
7559,971,483,83,33417.86345,249
7560,976,204,83,33473.40161,249
7561,984.3762058,259.4501608,83,34116.42765,311
7562,982.5430712,172.8726592,83,34294.42697,267
7563,994,556,83,33588.75172,145
7564,999,368,83,33695.82731,249
7565,1005,410,83,33677.35751,193
7566,1014,508,83,33578.74611,193
7567,1030,445,83,33819.31088,193
7568,1046,406,83,34090.11724,145
7569,1049,347,83,33649.12953,193
7570,1064,435,83,33783.87156,109
7571,1074,362,83,33756.36257,171
7572,1076,399,83,34335.77064,109
7573,31,421,84,33776.47826,69
7574,49.5,402,84,33678.19355,186
7575,53.06176084,491.1681997,84,33743.14586,761
7576,70,555,84,33313.29508,305
7577,70,621,84,33130.35862,145
7578,92.94192799,427,84,33737.90941,861
7579,99,610,84,33166.91724,145
7580,109,560,84,34028,145
7581,120.7827869,535.5901639,84,34298.39754,244
7582,124,437,84,34011.72464,69
7583,128.2596491,478.2280702,84,34086.89825,285
7584,138,609,84,33571.96373,193
7585,140.6167401,527.9162996,84,33982.29956,227
7586,141,396,84,33812.89655,145
7587,142,445.5,84,34230.13441,186
7588,150.4040816,513.755102,84,34146.70204,245
7589,160,556,84,33793.52294,109
7590,163,618,84,33727.54483,145
7591,187.8695652,45.28458498,84,33533.81028,253
7592,182,523,84,33906.20183,109
7593,188.5,569,84,33425.68987,158
7594,190,632.5,84,33277.36709,158
7595,191,435,84,33154.7971,69
7596,192,514,84,33219.76812,69
7597,203.241784,369.8356808,84,33889.85446,426
7598,211.2994924,73.06091371,84,33465.26396,197
7599,208,605,84,33295.68912,193
7600,208,466,84,33168.68116,69
7601,217,511,84,33487.21762,193
7602,228.1784946,358.8408602,84,33672.66882,465
7603,230,45,84,33483.46185,249
7604,233,570,84,33435.39378,193
7605,234,506,84,33444.36552,145
7606,254.5056948,285.9749431,84,33410.75626,439
7607,260.8774834,46.45364238,84,33591.1457,302
7608,268,643,84,33498.35862,145
7609,272,483,84,33285.62759,145
7610,274.5097493,21.75208914,84,33478.30641,359
7611,273,464,84,33409.3578,109
7612,277.0727273,50.53090909,84,33542.93818,275
7613,282,311,84,33624.97931,145
7614,283,603,84,34235.98621,145
7615,282,625,84,34405.58716,109
7616,299,253,84,33449.95337,193
7617,305.8214286,309.293956,84,33692.6044,364
7618,309.2627551,130.002551,84,33410.7449,392
7619,321,604,84,33768.23293,249
7620,334,171,84,33422.249,249
7621,336,500,84,33689.73518,253
7622,339,453,84,33688.48594,249
7623,342.7142857,240.2539683,84,33456.38889,126
7624,360.5027322,87.12295082,84,33419.44536,366
7625,355,306,84,33777.22936,109
7626,359,261,84,33465.22936,109
7627,364,592,84,33560.84974,193
7628,370,118,84,33428.28479,309
7629,372,333,84,34048.42029,69
7630,384.019337,183.9861878,84,33800.8453,362
7631,400,592,84,33620.73793,145
7632,407,154.5,84,33805.08278,302
7633,404,635,84,33435.06897,145
7634,404,675,84,33482.51034,145
7635,421,107,84,33503.31088,193
7636,431,649,84,34092.95337,193
7637,430,452,84,35451.53623,69
7638,439.5828025,160.0191083,84,33704.71019,314
7639,439,611,84,34023.77202,193
7640,443,413,84,34358.71111,45
7641,448,661,84,33453.30345,145
7642,462,190,84,34453.16721,305
7643,459,466,84,33521.34783,69
7644,485,417,84,33355.53368,193
7645,493,116,84,34751.84739,249
7646,493,359,84,33317.92746,193
7647,492.2782609,154.1130435,84,36277.90435,115
7648,492,473,84,33639.33333,69
7649,513,447,84,33393.3377,305
7650,511,147,84,36831.97778,45
7651,532,489,84,33310.52414,145
7652,543.6046512,393.3953488,84,33322.84496,129
7653,550,353,84,33309.08257,109
7654,576,532,84,33361.08257,109
7655,579,421,84,33386.81159,69
7656,593,464,84,33380.87541,305
7657,609,413,84,33402.71111,45
7658,659,24,84,33571.96386,249
7659,675,37,84,33829.96066,305
7660,734,376,84,33421.87565,193
7661,757,341,84,33150.98165,109
7662,761,418,84,33417.51813,193
7663,764.5,180,84,33839.51866,268
7664,767.8258065,220.6354839,84,33764.63548,310
7665,775,325,84,33114.12844,109
7666,776.5,384,84,34024.62821,78
7667,797,162,84,34104.56477,193
7668,798,408,84,33800.11927,109
7669,805,319,84,33316.01554,193
7670,811,354,84,33338.93264,193
7671,815,229,84,34850.92228,193
7672,816.0338983,142.4915254,84,34009.45763,177
7673,833,186,84,33659.09639,249
7674,868.6336634,211.7854785,84,33494.60726,303
7675,868.7910864,267.1114206,84,33507.57939,359
7676,887,185,84,33284.9082,305
7677,890,267,84,33462.73896,249
7678,890,576,84,33769.98394,249
7679,917.9458333,118.3958333,84,33915.32917,240
7680,919,168,84,35379.29358,109
7681,923,542,84,33477.69948,193
7682,926,256,84,33484.4456,193
7683,930.5,229,84,33378.45652,230
7684,928,479,84,33564.22936,109
7685,942.5238095,183.0272109,84,33307.19388,294
7686,953.4044944,263.8595506,84,34163.47753,356
7687,965,530,84,33596.36269,193
7688,966,588,84,33581.2069,145
7689,973,485,84,33433.53414,249
7690,976,204,84,33482.33735,249
7691,985.9774011,259.9491525,84,34058.9661,354
7692,987.0148699,170.4832714,84,34348.53903,269
7693,999,368,84,33721.82731,249
7694,999,550,84,33557.63448,145
7695,1005,410,84,33692.51813,193
7696,1014,509,84,33596.27979,193
7697,1030,445,84,33828.23834,193
7698,1047,345,84,33705.3886,193
7699,1047,400,84,34112.33103,145
7700,1065,433,84,33792.62069,145
7701,1072,356,84,33804.81347,193
7702,1075,392,84,34301.21739,69
7703,32.5,420,85,33809.21875,96
7704,44,401,85,33707.75429,175
7705,53.47066849,490.106412,85,33726.76535,733
7706,70,555,85,33325.62295,305
7707,70,621,85,33139.86897,145
7708,95.17620137,426.5709382,85,33727.4611,874
7709,99,607,85,33178.13793,145
7710,107,564.5,85,33990.44286,210
7711,122.9112426,538.6094675,85,34462.74556,169
7712,125,437,85,33961.46377,69
7713,129.3447099,479.559727,85,34096.77474,293
7714,138,606,85,33615.47791,249
7715,141.7832512,529.2807882,85,33942.90148,203
7716,141,396,85,33766.6422,109
7717,142.3122807,451.3438596,85,34143.67719,285
7718,152.5396825,515.9047619,85,34253,189
7719,159,556,85,33795.11009,109
7720,163,620.5,85,33700.53797,158
7721,185.5678233,46.07570978,85,33530.87382,317
7722,189,569,85,33380.75172,145
7723,190,633,85,33281.28276,145
7724,189,527,85,33892.07246,69
7725,192,434,85,33164.53623,69
7726,192,514,85,33243.28986,69
7727,203.0138889,369.4739583,85,33847.9184,576
7728,211.5165877,73.19905213,85,33443.5545,211
7729,208,605,85,33293.66839,193
7730,208,466,85,33172.73913,69
7731,217,511,85,33481.91192,193
7732,229.0577367,355.743649,85,33679.71824,433
7733,230.5,44,85,33485.92105,266
7734,234,570,85,33435.62176,193
7735,235,506,85,33476.47586,145
7736,250.5013624,284.6185286,85,33465.80381,367
7737,258.4017094,49.8034188,85,33570.83761,351
7738,268,643,85,33483.96552,145
7739,271,483,85,33289.37931,145
7740,274.9545455,20.88636364,85,33486.58333,396
7741,273,464,85,33390.46789,109
7742,276.4,54.1509434,85,33556.6,265
7743,282,311,85,33622.77931,145
7744,283,603,85,34258.50345,145
7745,282,625,85,34434.06422,109
7746,300,251,85,33470.20725,193
7747,307.5147541,307.0229508,85,33726.82951,305
7748,310.2735849,129.6918239,85,33418.93711,318
7749,309,605,85,34734.46377,69
7750,328,613,85,35152.24444,45
7751,336,173,85,33434.49398,249
7752,339.5,453.5,85,33689.5,274
7753,338,500,85,33709.95337,193
7754,345,240,85,33467.5122,123
7755,345,307,85,33629.17241,145
7756,359.718232,84.6961326,85,33423.21271,362
7757,358,263,85,33462.79817,109
7758,366.4308943,117.5365854,85,33409.03523,369
7759,364,592,85,33566.93782,193
7760,372,327,85,33694.99083,109
7761,381.1917808,183.8082192,85,33797.19452,365
7762,403,632,85,33416.84974,193
7763,403,591,85,33606.29655,145
7764,405.5367647,153.0735294,85,33804.59926,272
7765,405,675,85,33486.84138,145
7766,420,103,85,33498.43523,193
7767,425,431,85,33657.3913,69
7768,430,646,85,34220.4069,145
7769,436.2758621,161.637931,85,33687.15517,348
7770,439,611,85,34025.71503,193
7771,448,657,85,33440.25517,145
7772,449,411,85,33665.84444,45
7773,459,460,85,33448.76147,109
7774,465,187,85,34484.39672,305
7775,485,411,85,33355.67358,193
7776,482,482,85,33560.43478,69
7777,493,116,85,34723.3012,249
7778,493.6850394,153.3307087,85,36160.95276,127
7779,497,359,85,33306.73896,249
7780,513,447,85,33410.89836,305
7781,513,150,85,36796.91111,45
7782,541,492,85,33289.8069,145
7783,546,361,85,33327.3578,109
7784,548,394,85,33314.44954,109
7785,570,532,85,33351.88991,109
7786,579,421,85,33364.18841,69
7787,593,464,85,33395.57049,305
7788,616,420,85,33400.29358,109
7789,662,20,85,33603.55823,249
7790,675,39.5,85,33813.91436,362
7791,734,376,85,33441.44041,193
7792,758.5,182,85,33853.68456,298
7793,757,341,85,33154.59633,109
7794,761,418,85,33431.84974,193
7795,768.4625407,218.8143322,85,33762.98697,307
7796,775,325,85,33114.3211,109
7797,775,383,85,34021.73913,69
7798,795,162,85,34114.1658,193
7799,798,408,85,33812.46789,109
7800,806,318,85,33337.51295,193
7801,811,359,85,33363.88601,193
7802,820.124031,149.8875969,85,33928.77907,258
7803,817,239,85,36103.6,45
7804,820,205,85,36220.84444,45
7805,854,175,85,33574.63533,351
7806,865.7493404,207.7176781,85,33463.62533,379
7807,869.2696629,265.2191011,85,33520.59831,356
7808,886,180,85,33300.8996,249
7809,890,270,85,33459.50602,249
7810,897,579,85,35532.22222,45
7811,922.6442308,115.6442308,85,33934.33654,208
7812,920,168,85,35435.41284,109
7813,923,540,85,33499.38342,193
7814,930.3629893,227.2846975,85,33356.95018,281
7815,929,256,85,33522.86528,193
7816,928,479,85,33560.33945,109
7817,940.4041096,179.9863014,85,33315.58562,292
7818,953.0098361,263.1967213,85,34202.89836,305
7819,965,530,85,33605.57513,193
7820,966,588,85,33584.1931,145
7821,973,485,85,33450.4498,249
7822,975,203,85,33495.71486,249
7823,983.7563452,258.0634518,85,34023.24619,394
7824,986.1160714,171.8169643,85,34383.51786,224
7825,1000,368,85,33742.84739,249
7826,999,552,85,33556.26897,145
7827,1006,408,85,33692.63731,193
7828,1014,509,85,33601.19171,193
7829,1030,445,85,33834.01554,193
7830,1047,400,85,34094.49655,145
7831,1050,336,85,33728.08032,249
7832,1065,433,85,33833.96552,145
7833,1074,354,85,33802.69948,193
7834,1075,386,85,34238.10145,69
7835,37,421,86,33745.31915,141
7836,43,404,86,33678.45714,175
7837,55.96270396,491.3729604,86,33720.83916,858
7838,70,562,86,33332.84262,305
7839,70,626,86,33143.38621,145
7840,97.17548747,428.7534819,86,33776.80501,718
7841,99,608.5,86,33181.02532,158
7842,108,567,86,33974.08122,197
7843,123.6329787,537.4042553,86,34390.95745,188
7844,125,439,86,33990.78261,69
7845,131.2125,481.8125,86,34160.05,240
7846,143.4295775,529.4119718,86,33897.13028,284
7847,141,610,86,33629.79518,249
7848,139.730038,449.3612167,86,34212.65399,263
7849,143,396,86,33770.15596,109
7850,150.8634146,515.0292683,86,34189.6439,205
7851,159,556,86,33756.54128,109
7852,167,626,86,33747.38621,145
7853,186.6907216,48.15463918,86,33506.89175,388
7854,186,527,86,33998.13043,69
7855,190.5,633,86,33269.3481,158
7856,198.2106227,371.7600733,86,33822.2381,546
7857,193,569,86,33406.22069,145
7858,192,434,86,33171.10145,69
7859,192.5,514.5,86,33232.86585,82
7860,210.6636364,74.17272727,86,33451.12727,220
7861,208,606,86,33302.34715,193
7862,208,466,86,33168.4058,69
7863,219,515,86,33533.17931,145
7864,230.8148148,357.2283951,86,33716.58025,324
7865,233,43,86,33488.39748,317
7866,235,570,86,33419.01554,193
7867,235,506,86,33460.88966,145
7868,249.3881988,285.3229814,86,33505.4472,322
7869,259.3994334,50.0509915,86,33581.96884,353
7870,268,643,86,33538.42759,145
7871,276.7659574,20.6037234,86,33486.76596,376
7872,273,464,86,33391.77064,109
7873,278,484,86,33300.68276,145
7874,279,316,86,33630.44828,145
7875,281,49,86,33518.05517,145
7876,283,603,86,34336.08276,145
7877,282,625,86,34557.75229,109
7878,299,254,86,33446.68912,193
7879,306.7622378,308.3776224,86,33675.22378,429
7880,304,598,86,33857.42202,109
7881,310.1923077,131.9053254,86,33426.53846,338
7882,332,621,86,33756.88991,109
7883,336,173,86,33439.98795,249
7884,340,500,86,33707.40415,193
7885,343,454,86,33734.1377,305
7886,344.5,243.5,86,33480.91525,118
7887,353,265,86,33454.49541,109
7888,362.8742331,84.48773006,86,33430.6227,326
7889,364,592,86,33593.36269,193
7890,368.0480226,118.4717514,86,33435.66949,354
7891,367,306,86,33568.94483,145
7892,384.4316354,187.4932976,86,33799.29223,373
7893,387,321,86,33718.86239,109
7894,401,633,86,33428.81347,193
7895,403,591,86,33585.69655,145
7896,408.7483221,155.1711409,86,33824.8557,298
7897,405,676,86,33468.0069,145
7898,411,437,86,33364.42029,69
7899,423,108,86,33494.19689,193
7900,421,460,86,34355.6087,69
7901,431,646,86,34261.66207,145
7902,439.8465753,161.7917808,86,33719.67397,365
7903,440,611,86,33966.48594,249
7904,445,407,86,33531.69565,69
7905,449,657,86,33435.89655,145
7906,459,460,86,33402.33103,145
7907,465,187,86,34521.24262,305
7908,485,408,86,33352.3057,193
7909,486,480,86,33398.4,145
7910,494.43,154.56,86,36302.01,100
7911,497,359,86,33316.79518,249
7912,498,118,86,34680.76707,249
7913,513,448,86,33425.61967,305
7914,514,152,86,36795.75556,45
7915,535,502,86,33288.51813,193
7916,552,391,86,33331.2029,69
7917,554,362,86,33318.84404,109
